127.0.0.1 - - [22/Sep/2017:10:16:05 +0800] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:35 +0800] "GET /librarySystem/images/books/geography/9.jpg HTTP/1.1" 200 11859
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:35 +0800] "GET /librarySystem/images/books/geography/5.jpg HTTP/1.1" 200 6675
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:35 +0800] "GET /librarySystem/images/books/geography/2.jpg HTTP/1.1" 200 10441
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:35 +0800] "GET /librarySystem/images/books/geography/6.jpg HTTP/1.1" 200 10138
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:35 +0800] "GET /librarySystem/images/books/geography/10.jpg HTTP/1.1" 200 8622
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/medical/3.jpg HTTP/1.1" 200 8080
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/medical/2.jpg HTTP/1.1" 200 8304
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/medical/7.jpg HTTP/1.1" 200 8254
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/medical/6.jpg HTTP/1.1" 200 5526
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/medical/9.jpg HTTP/1.1" 200 7184
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/medical/10.jpg HTTP/1.1" 200 5602
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/medical/4.jpg HTTP/1.1" 200 8122
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/medical/1.jpg HTTP/1.1" 200 7507
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/medical/8.jpg HTTP/1.1" 200 6327
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/medical/5.jpg HTTP/1.1" 200 6915
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/history/1.jpg HTTP/1.1" 200 7688
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/history/2.jpg HTTP/1.1" 200 19683
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/history/4.jpg HTTP/1.1" 200 5109
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/history/7.jpg HTTP/1.1" 200 12060
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/history/5.jpg HTTP/1.1" 200 7803
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/history/9.jpg HTTP/1.1" 200 22029
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/history/6.jpg HTTP/1.1" 200 12273
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/history/10.jpg HTTP/1.1" 200 5266
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/history/8.jpg HTTP/1.1" 200 12120
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/history/3.jpg HTTP/1.1" 200 10951
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/economy/1.jpg HTTP/1.1" 200 8840
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/economy/7.jpg HTTP/1.1" 200 7856
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/economy/5.jpg HTTP/1.1" 200 7667
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/economy/6.jpg HTTP/1.1" 200 8538
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/economy/2.jpg HTTP/1.1" 200 7904
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/economy/10.jpg HTTP/1.1" 200 26813
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/economy/9.jpg HTTP/1.1" 200 8595
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/economy/8.jpg HTTP/1.1" 200 5904
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/economy/3.jpg HTTP/1.1" 200 9650
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:36 +0800] "GET /librarySystem/images/books/economy/4.jpg HTTP/1.1" 200 6981
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:38 +0800] "GET /librarySystem/images/books/history/1.jpg HTTP/1.1" 200 7688
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:38 +0800] "GET /librarySystem/images/books/history/2.jpg HTTP/1.1" 200 19683
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:38 +0800] "GET /librarySystem/images/books/history/8.jpg HTTP/1.1" 200 12120
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:38 +0800] "GET /librarySystem/images/books/history/3.jpg HTTP/1.1" 200 10951
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:38 +0800] "GET /librarySystem/images/books/history/4.jpg HTTP/1.1" 200 5109
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:38 +0800] "GET /librarySystem/images/books/history/9.jpg HTTP/1.1" 200 22029
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:38 +0800] "GET /librarySystem/images/books/history/5.jpg HTTP/1.1" 200 7803
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:38 +0800] "GET /librarySystem/images/books/history/10.jpg HTTP/1.1" 200 5266
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:38 +0800] "GET /librarySystem/images/books/history/6.jpg HTTP/1.1" 200 12273
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:38 +0800] "GET /librarySystem/images/books/history/7.jpg HTTP/1.1" 200 12060
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:39 +0800] "GET /librarySystem/images/books/military/2.jpg HTTP/1.1" 200 10166
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:39 +0800] "GET /librarySystem/images/books/military/1.jpg HTTP/1.1" 200 9722
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:39 +0800] "GET /librarySystem/images/books/military/3.jpg HTTP/1.1" 200 7468
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:39 +0800] "GET /librarySystem/images/books/military/7.jpg HTTP/1.1" 200 11350
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:39 +0800] "GET /librarySystem/images/books/military/6.jpg HTTP/1.1" 200 8614
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:39 +0800] "GET /librarySystem/images/books/military/9.jpg HTTP/1.1" 200 5678
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:39 +0800] "GET /librarySystem/images/books/military/10.jpg HTTP/1.1" 200 6532
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:39 +0800] "GET /librarySystem/images/books/military/8.jpg HTTP/1.1" 200 10085
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:39 +0800] "GET /librarySystem/images/books/military/4.jpg HTTP/1.1" 200 8760
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:39 +0800] "GET /librarySystem/images/books/military/5.jpg HTTP/1.1" 200 8697
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:40 +0800] "GET /librarySystem/images/books/political/3.jpg HTTP/1.1" 200 8523
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:40 +0800] "GET /librarySystem/images/books/political/6.jpg HTTP/1.1" 200 7916
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:40 +0800] "GET /librarySystem/images/books/political/5.jpg HTTP/1.1" 200 4996
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:40 +0800] "GET /librarySystem/images/books/political/8.jpg HTTP/1.1" 200 6477
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:40 +0800] "GET /librarySystem/images/books/political/7.jpg HTTP/1.1" 200 4122
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:40 +0800] "GET /librarySystem/images/books/political/9.jpg HTTP/1.1" 200 121473
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:40 +0800] "GET /librarySystem/images/books/political/1.jpg HTTP/1.1" 200 18150
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:40 +0800] "GET /librarySystem/images/books/political/4.jpg HTTP/1.1" 200 5040
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:40 +0800] "GET /librarySystem/images/books/political/2.jpg HTTP/1.1" 200 5427
0:0:0:0:0:0:0:1 - - [22/Sep/2017:10:18:40 +0800] "GET /librarySystem/images/books/political/10.jpg HTTP/1.1" 200 12462
